severity_level,severity_priority,reason,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,hit_antidirt_1768,7,6740.0,6752.0,617.0,962.8571428571429,964.5714285714286,88.14285714285714,0.0913803317535545,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_ocr_antidirt,7,6763.0,6692.0,560.0,966.1428571428571,956.0,80.0,0.08368200836820083,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,sqds_sqll_zuqiu_vv_eva_review,7,6152.0,6159.0,179.0,878.8571428571429,879.8571428571429,25.571428571428573,0.02906315960383179,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_cblsmgnr_tankeren_all_disp,7,6033.0,6030.0,164.0,861.8571428571429,861.4285714285714,23.428571428571427,0.027197346600331674,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_sid_gandalf_PF,7,5825.0,5818.0,158.0,832.1428571428571,831.1428571428571,22.571428571428573,0.027157098659333103,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_yanglanlan_textEVA_renshen,7,5904.0,5668.0,366.0,843.4285714285714,809.7142857142857,52.285714285714285,0.06457304163726182,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,social_foreign_model_llm_pe_nationalism_ganeral_unrecommend_review,5,3981.0,3954.0,355.0,796.2,790.8,71.0,0.08978249873545777,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,cpc_user_politic_rept_cnt_review,7,5322.0,5315.0,246.0,760.2857142857143,759.2857142857143,35.142857142857146,0.04628410159924741,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_mao_eva_recall,7,5291.0,5298.0,221.0,755.8571428571429,756.8571428571429,31.571428571428573,0.04171385428463571,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_regular_ASR_words_review,7,5079.0,5132.0,108.0,725.5714285714286,733.1428571428571,15.428571428571429,0.021044427123928292,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_threshold_leader_mao_B,7,4929.0,4885.0,485.0,704.1428571428571,697.8571428571429,69.28571428571429,0.0992835209825998,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_risk_dedup_N1_to_review_qianyi,7,4920.0,4859.0,357.0,702.8571428571429,694.1428571428571,51.0,0.07347190779995884,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,fenlie_buwanzhnegditu_songshen,7,4776.0,4733.0,209.0,682.2857142857143,676.1428571428571,29.857142857142858,0.04415803929854215,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,charge_content,7,4595.0,4525.0,47.0,656.4285714285714,646.4285714285714,6.714285714285714,0.010386740331491713,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,cartoon_leader_weini,4,2547.0,2566.0,72.0,636.75,641.5,18.0,0.028059236165237724,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hard_miss_HJT_review,7,4491.0,4478.0,80.0,641.5714285714286,639.7142857142857,11.428571428571429,0.01786511835640911,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_party_state_millitary_gov_general_lv2_risk_user_political_report_cmt_review,7,4402.0,4420.0,228.0,628.8571428571429,631.4285714285714,32.57142857142857,0.051583710407239816,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,opinion_person_s1s2_300vv,7,4366.0,4374.0,72.0,623.7142857142857,624.8571428571429,10.285714285714286,0.01646090534979424,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_444jueyi_pe_review,7,4344.0,4339.0,88.0,620.5714285714286,619.8571428571429,12.571428571428571,0.020281170776676655,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,risk_of_illegal_house_rent_v0703,2,1233.0,1233.0,22.0,616.5,616.5,11.0,0.017842660178426603,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,Local_sensitive_officials_s1s2_300vv,7,4304.0,4312.0,134.0,614.8571428571429,616.0,19.142857142857142,0.031076066790352505,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_political_account,7,4232.0,4232.0,4.0,604.5714285714286,604.5714285714286,0.5714285714285714,0.000945179584120983,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,xijiu_n1_review,4,2398.0,2330.0,9.0,599.5,582.5,2.25,0.0038626609442060085,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,extremist_hate_japan_highfrequency_user_review,7,4045.0,4073.0,322.0,577.8571428571429,581.8571428571429,46.0,0.07905720599067027,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,Sensitive_Athlete_s1s2_300vv,7,3981.0,4002.0,112.0,568.7142857142857,571.7142857142857,16.0,0.02798600699650175,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_eva_multi_yingshe_n1_leader_name_character_review,3,1664.0,1715.0,8.0,554.6666666666666,571.6666666666666,2.6666666666666665,0.004664723032069971,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,N1_1407_comment_xiaojie_review,7,3935.0,3966.0,117.0,562.1428571428571,566.5714285714286,16.714285714285715,0.029500756429652043,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_guoshangzhizhu_26_review,7,3908.0,3932.0,224.0,558.2857142857143,561.7142857142857,32.0,0.056968463886063074,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_risk_dedup_public_opinion_to_review,7,3980.0,3931.0,372.0,568.5714285714286,561.5714285714286,53.142857142857146,0.0946324090562198,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,zl_eva_n1_name_xmcz_review,7,3872.0,3758.0,24.0,553.1428571428571,536.8571428571429,3.4285714285714284,0.006386375731772219,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,social_foreign_viking_social_foreign_general_review,7,3723.0,3711.0,370.0,531.8571428571429,530.1428571428571,52.857142857142854,0.0997035839396389,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2553_ocr_review,7,3791.0,3685.0,179.0,541.5714285714286,526.4285714285714,25.571428571428573,0.0485753052917232,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,dangzhengcailiao_auto_v1_sh,7,3638.0,3612.0,333.0,519.7142857142857,516.0,47.57142857142857,0.09219269102990033,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_N1_multis_pe_review,7,3645.0,3576.0,75.0,520.7142857142857,510.85714285714283,10.714285714285714,0.02097315436241611,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,attack_party_country_element_v1_test,7,3547.0,3532.0,155.0,506.7142857142857,504.57142857142856,22.142857142857142,0.04388448471121178,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,HJT_20da_lixi_ai_face_review,7,3559.0,3530.0,139.0,508.42857142857144,504.2857142857143,19.857142857142858,0.03937677053824363,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2553,7,3261.0,3476.0,236.0,465.85714285714283,496.57142857142856,33.714285714285715,0.06789413118527042,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2724_ocr_review,7,3418.0,3416.0,55.0,488.2857142857143,488.0,7.857142857142857,0.016100702576112413,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_ocr_ms_foreign,7,3434.0,3387.0,327.0,490.57142857142856,483.85714285714283,46.714285714285715,0.09654561558901682,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,controversial_recall_V1,7,3374.0,3336.0,195.0,482.0,476.57142857142856,27.857142857142858,0.05845323741007194,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,interaction_extreme_value_recall_review,7,3273.0,3310.0,216.0,467.57142857142856,472.85714285714283,30.857142857142858,0.06525679758308157,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_ls_comment_area_emoji_chat_vision_risk_manual,7,3308.0,3284.0,169.0,472.57142857142856,469.14285714285717,24.142857142857142,0.05146163215590743,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_pe_LS_aigc_tankman_review,7,3268.0,3262.0,135.0,466.85714285714283,466.0,19.285714285714285,0.041385652973635806,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,special_user_review,7,3318.0,3190.0,152.0,474.0,455.7142857142857,21.714285714285715,0.04764890282131661,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_s1s2_core_send_tcs,7,3160.0,3132.0,287.0,451.42857142857144,447.42857142857144,41.0,0.09163473818646233,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_user_list_zl_general_high_risk_user_review,7,3087.0,3039.0,58.0,441.0,434.14285714285717,8.285714285714286,0.019085225403093122,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_sensitive_words_v1,7,2910.0,2915.0,3.0,415.7142857142857,416.42857142857144,0.42857142857142855,0.0010291595197255575,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_safe_mind_sens_anime_leader_appear_anime_risk_unrecommend_review,7,2899.0,2864.0,180.0,414.14285714285717,409.14285714285717,25.714285714285715,0.06284916201117319,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ocr_title_n1_risk_words_fromZL_review,7,2902.0,2857.0,75.0,414.57142857142856,408.14285714285717,10.714285714285714,0.026251312565628283,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,n1_kill_words_from_ZL_review,7,2637.0,2791.0,274.0,376.7142857142857,398.7142857142857,39.142857142857146,0.09817269795772125,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_ls_model_all,7,2767.0,2773.0,7.0,395.2857142857143,396.14285714285717,1.0,0.0025243418680129825,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,antidirt_9946_enforcement_neg_general_lv3_friend_see,7,2811.0,2762.0,169.0,401.57142857142856,394.57142857142856,24.142857142857142,0.0611875452570601,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_ai_leader,7,2822.0,2747.0,232.0,403.14285714285717,392.42857142857144,33.142857142857146,0.08445576993083363,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,egaoyinglie_032v2_sh,7,2748.0,2717.0,245.0,392.57142857142856,388.14285714285717,35.0,0.09017298490982702,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_bvv_pgc_0vv_review,7,2715.0,2698.0,210.0,387.85714285714283,385.42857142857144,30.0,0.07783543365455893,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_high_risk_user,7,2673.0,2672.0,126.0,381.85714285714283,381.7142857142857,18.0,0.04715568862275449,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_71_wuzizhi_19n2_pe_review,7,2731.0,2664.0,186.0,390.14285714285717,380.57142857142856,26.571428571428573,0.06981981981981981,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,jiduan_jiduanbaokong_songshen,7,2692.0,2650.0,87.0,384.57142857142856,378.57142857142856,12.428571428571429,0.03283018867924528,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,n1_special_social,7,2613.0,2610.0,12.0,373.2857142857143,372.85714285714283,1.7142857142857142,0.004597701149425287,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
